MCS; EVENT_ID; CELL_TYPE; CELL_ID; Parent_ID; Last_Stem_Cell_ID; P_STEM; MAX_DIVISIONS; CURRENT_DIVISIONS
624; MITOSIS; 2; 7888; 7774; 1; 0.14; 8.46; 17
624; Limit-Death; 2; 7774; 7615; 1; 0.14; 8.46; 17
624; MITOSIS; 2; 7889; 7775; 1; 0.34; 8.06674612634; 13
624; Limit-Death; 2; 7775; 7617; 1; 0.34; 8.06674612634; 13
624; MITOSIS; 2; 7890; 7853; 431; 0.25; 8.46; 20
624; Limit-Death; 2; 7853; 7757; 431; 0.25; 8.46; 20
624; MITOSIS; 2; 7891; 7854; 157; 0.26; 8.0; 29
624; Limit-Death; 2; 7854; 7796; 157; 0.26; 8.0; 29
625; Nutrient-Death; 3; 7570; 7354; 179; 0.17; 8.0; 13
625; Nutrient-Death; 3; 7574; 7386; 157; 0.3; 8.0; 17
625; MITOSIS; 2; 7892; 4117; 431; 0.25; 8.46; 9
625; Limit-Death; 2; 4117; 1381; 431; 0.25; 8.46; 9
625; MITOSIS; 2; 7893; 6166; 136; 0.19; 8.0; 10
625; Limit-Death; 2; 6166; 5418; 136; 0.19; 8.0; 10
625; MITOSIS; 2; 7894; 7401; 1; 0.19; 8.46; 10
625; Limit-Death; 2; 7401; 6615; 1; 0.19; 8.46; 10
625; PSTEM-MUTATION; 2; 7652; 7456; 1; 0.28; 8.12484993998; 18
625; MITOSIS; 2; 7895; 7652; 1; 0.28; 8.12484993998; 19
625; Limit-Death; 2; 7652; 7456; 1; 0.28; 8.12484993998; 19
625; PSTEM-MUTATION; 2; 7653; 7470; 3; 0.46; 8.0; 17
625; MITOSIS; 2; 7896; 7653; 3; 0.46; 8.0; 18
625; Limit-Death; 2; 7653; 7470; 3; 0.46; 8.0; 18
625; P-MUTATION; 2; 7673; 7339; 1; 0.31; 8.12484993998; 17
625; MITOSIS; 2; 7897; 7673; 1; 0.31; 8.12484993998; 18
625; Limit-Death; 2; 7673; 7339; 1; 0.31; 8.12484993998; 18
625; MITOSIS; 2; 7898; 7677; 20; 0.18; 8.0; 29
625; Limit-Death; 2; 7677; 7428; 20; 0.18; 8.0; 29
625; MITOSIS; 2; 7899; 7686; 179; 0.15; 8.0; 18
625; Limit-Death; 2; 7686; 7573; 179; 0.15; 8.0; 18
625; MITOSIS; 2; 7900; 7703; 41; 0.13; 8.0; 28
625; Limit-Death; 2; 7703; 7521; 41; 0.13; 8.0; 28
625; PSTEM-MUTATION; 2; 7789; 7576; 618; 0.27; 9.12; 15
625; MITOSIS; 2; 7901; 7789; 618; 0.27; 9.12; 16
625; Limit-Death; 2; 7789; 7576; 618; 0.27; 9.12; 16
625; MITOSIS; 2; 7902; 7797; 42; 0.27; 8.0; 22
625; Limit-Death; 2; 7797; 7687; 42; 0.27; 8.0; 22
625; MITOSIS; 2; 7903; 7798; 157; 0.24; 7.02524698134; 24
625; Limit-Death; 2; 7798; 7689; 157; 0.24; 7.02524698134; 24
625; MITOSIS; 2; 7904; 7814; 42; 0.25; 8.0; 21
625; Limit-Death; 2; 7814; 7724; 42; 0.25; 8.0; 21
625; MITOSIS; 2; 7905; 7848; 431; 0.27; 8.46; 25
625; Limit-Death; 2; 7848; 7681; 431; 0.27; 8.46; 25
626; Nutrient-Death; 3; 7479; 7325; 157; 0.27; 8.22; 21
626; MITOSIS; 2; 7906; 4457; 1; 0.09; 8.46; 8
626; PSTEM-MUTATION; 2; 6069; 3293; 1; 0.26; 8.46; 6
626; MITOSIS; 2; 7907; 6069; 1; 0.26; 8.46; 7
626; MITOSIS; 2; 7908; 6186; 804; 0.25; 8.46; 7
626; MITOSIS; 2; 7909; 6659; 3; 0.3; 8.0; 7
626; MITOSIS; 2; 7910; 7064; 41; 0.27; 8.0; 8
626; Limit-Death; 2; 7064; 2493; 41; 0.27; 8.0; 8
626; MITOSIS; 2; 7911; 7563; 1; 0.14; 8.46; 10
626; Limit-Death; 2; 7563; 6209; 1; 0.14; 8.46; 10
626; MITOSIS; 2; 7912; 7590; 618; 0.24; 8.46; 12
626; Limit-Death; 2; 7590; 7227; 618; 0.24; 8.46; 12
626; MITOSIS; 2; 7913; 7646; 618; 0.24; 8.46; 16
626; Limit-Death; 2; 7646; 7272; 618; 0.24; 8.46; 16
626; MITOSIS; 2; 7914; 7651; 3; 0.21; 8.0; 16
626; Limit-Death; 2; 7651; 7450; 3; 0.21; 8.0; 16
626; MITOSIS; 2; 7915; 7770; 431; 0.22; 8.46; 14
626; Limit-Death; 2; 7770; 7526; 431; 0.22; 8.46; 14
626; MITOSIS; 2; 7916; 7776; 179; 0.26; 8.0; 20
626; Limit-Death; 2; 7776; 7661; 179; 0.26; 8.0; 20
626; MITOSIS; 2; 7917; 7794; 45; 0.36; 8.0; 24
626; Limit-Death; 2; 7794; 7634; 45; 0.36; 8.0; 24
626; MITOSIS; 2; 7918; 7827; 1; 0.14; 8.46; 18
626; Limit-Death; 2; 7827; 7679; 1; 0.14; 8.46; 18
626; MITOSIS; 2; 7919; 7830; 45; 0.36; 8.0; 29
626; Limit-Death; 2; 7830; 7756; 45; 0.36; 8.0; 29
627; MITOSIS; 2; 7920; 2755; 1; 0.27; 8.46; 5
627; MITOSIS; 2; 7921; 7067; 6067; 0.25; 8.46; 2
627; MITOSIS; 2; 7922; 7491; 3; 0.32; 8.0; 13
627; Limit-Death; 2; 7491; 7097; 3; 0.32; 8.0; 13
627; MITOSIS; 2; 7923; 7545; 431; 0.21; 8.46; 10
627; Limit-Death; 2; 7545; 6553; 431; 0.21; 8.46; 10
627; MITOSIS; 2; 7924; 7586; 1; 0.14; 8.46; 10
627; Limit-Death; 2; 7586; 5155; 1; 0.14; 8.46; 10
627; MITOSIS; 2; 7925; 7629; 431; 0.25; 8.46; 11
627; Limit-Death; 2; 7629; 7023; 431; 0.25; 8.46; 11
627; MITOSIS; 2; 7926; 7676; 3; 0.3; 8.0; 17
627; Limit-Death; 2; 7676; 7383; 3; 0.3; 8.0; 17
627; MITOSIS; 2; 7927; 7700; 179; 0.29; 8.0; 18
627; Limit-Death; 2; 7700; 7474; 179; 0.29; 8.0; 18
627; MITOSIS; 2; 7928; 7721; 431; 0.25; 8.46; 15
627; Limit-Death; 2; 7721; 7405; 431; 0.25; 8.46; 15
627; MITOSIS; 2; 7929; 7750; 42; 0.27; 8.0; 17
627; Limit-Death; 2; 7750; 7498; 42; 0.27; 8.0; 17
627; PSTEM-MUTATION; 2; 7771; 7553; 42; 0.2; 8.0; 18
627; MITOSIS; 2; 7930; 7771; 42; 0.2; 8.0; 19
627; Limit-Death; 2; 7771; 7553; 42; 0.2; 8.0; 19
627; MITOSIS; 2; 7931; 7813; 179; 0.27; 8.0; 31
627; Limit-Death; 2; 7813; 7683; 179; 0.27; 8.0; 31
627; Q-MUTATION; 2; 7823; 7591; 12; 0.25; 8.0; 21
627; MITOSIS; 2; 7932; 7823; 12; 0.25; 8.0; 22
627; Limit-Death; 2; 7823; 7591; 12; 0.25; 8.0; 22
627; PSTEM-MUTATION; 2; 7831; 7795; 42; 0.24; 8.0; 19
627; MITOSIS; 2; 7933; 7831; 42; 0.24; 8.0; 20
627; Limit-Death; 2; 7831; 7795; 42; 0.24; 8.0; 20
627; MITOSIS; 1; 7934; 7856; 7856; 0.51; 8.0; 0
628; MITOSIS; 2; 7935; 804; 804; 0.25; 8.46; 1
628; PSTEM-MUTATION; 2; 1977; 1715; 136; 0.21; 8.0; 10
628; MITOSIS; 2; 7936; 1977; 136; 0.21; 8.0; 11
628; Limit-Death; 2; 1977; 1715; 136; 0.21; 8.0; 11
628; MITOSIS; 2; 7937; 4558; 41; 0.24; 8.0; 8
628; Limit-Death; 2; 4558; 2493; 41; 0.24; 8.0; 8
628; MITOSIS; 2; 7938; 6950; 804; 0.25; 8.46; 8
628; MITOSIS; 2; 7939; 6973; 1; 0.14; 8.46; 9
628; Limit-Death; 2; 6973; 5155; 1; 0.14; 8.46; 9
628; MITOSIS; 2; 7940; 7226; 618; 0.21; 8.94; 8
628; MITOSIS; 2; 7941; 7337; 48; 0.24; 8.0; 11
628; Limit-Death; 2; 7337; 6771; 48; 0.24; 8.0; 11
628; MITOSIS; 2; 7942; 7508; 431; 0.25; 8.46; 10
628; Limit-Death; 2; 7508; 5914; 431; 0.25; 8.46; 10
628; PSTEM-MUTATION; 2; 7630; 7252; 431; 0.26; 8.46; 10
628; MITOSIS; 2; 7943; 7630; 431; 0.26; 8.46; 11
628; Limit-Death; 2; 7630; 7252; 431; 0.26; 8.46; 11
628; Q-MUTATION; 2; 7648; 7340; 48; 0.39; 8.0; 15
628; MITOSIS; 2; 7944; 7648; 48; 0.39; 8.0; 16
628; Limit-Death; 2; 7648; 7340; 48; 0.39; 8.0; 16
628; MITOSIS; 2; 7945; 7699; 3; 0.29; 8.0; 23
628; Limit-Death; 2; 7699; 7454; 3; 0.29; 8.0; 23
628; MITOSIS; 2; 7946; 7722; 618; 0.16; 8.46; 19
628; Limit-Death; 2; 7722; 7472; 618; 0.16; 8.46; 19
628; MITOSIS; 2; 7947; 7753; 179; 0.28; 8.0; 21
628; Limit-Death; 2; 7753; 7580; 179; 0.28; 8.0; 21
628; MITOSIS; 2; 7948; 7773; 27; 0.25; 8.0; 25
628; Limit-Death; 2; 7773; 7583; 27; 0.25; 8.0; 25
628; MITOSIS; 2; 7949; 7792; 618; 0.14; 8.46; 19
628; Limit-Death; 2; 7792; 7602; 618; 0.14; 8.46; 19
628; MITOSIS; 2; 7950; 7811; 431; 0.2; 8.46; 15
628; Limit-Death; 2; 7811; 7601; 431; 0.2; 8.46; 15
628; MITOSIS; 2; 7951; 7825; 804; 0.16; 8.46; 11
628; Limit-Death; 2; 7825; 7649; 804; 0.16; 8.46; 11
628; PSTEM-MUTATION; 2; 7826; 7656; 42; 0.22; 8.0; 18
628; MITOSIS; 2; 7952; 7826; 42; 0.22; 8.0; 19
628; Limit-Death; 2; 7826; 7656; 42; 0.22; 8.0; 19
628; MITOSIS; 2; 7953; 7850; 45; 0.22; 8.0; 34
628; Limit-Death; 2; 7850; 7725; 45; 0.22; 8.0; 34
628; MITOSIS; 2; 7954; 7867; 179; 0.22; 8.0; 22
628; Limit-Death; 2; 7867; 7654; 179; 0.22; 8.0; 22
628; PSTEM-MUTATION; 2; 7901; 7789; 618; 0.34; 9.12; 16
628; Q-MUTATION; 2; 7901; 7789; 618; 0.34; 9.12; 16
628; MITOSIS; 2; 7955; 7901; 618; 0.34; 9.12; 17
628; Limit-Death; 2; 7901; 7789; 618; 0.34; 9.12; 17
629; MITOSIS; 2; 7956; 3767; 136; 0.28; 8.0; 9
629; Limit-Death; 2; 3767; 1986; 136; 0.28; 8.0; 9
629; MITOSIS; 2; 7957; 6844; 618; 0.24; 8.39702233251; 11
629; Limit-Death; 2; 6844; 5835; 618; 0.24; 8.39702233251; 11
629; MITOSIS; 2; 7958; 6898; 1; 0.19; 8.46; 7
629; MITOSIS; 2; 7959; 7548; 3; 0.2; 8.0; 13
629; Limit-Death; 2; 7548; 7151; 3; 0.2; 8.0; 13
629; MITOSIS; 2; 7960; 7720; 48; 0.09; 8.0; 12
629; Limit-Death; 2; 7720; 7384; 48; 0.09; 8.0; 12
629; PSTEM-MUTATION; 2; 7747; 7469; 431; 0.25; 8.46; 11
629; MITOSIS; 2; 7961; 7747; 431; 0.25; 8.46; 12
629; Limit-Death; 2; 7747; 7469; 431; 0.25; 8.46; 12
629; MITOSIS; 2; 7962; 7754; 179; 0.26; 8.0; 36
629; Limit-Death; 2; 7754; 7593; 179; 0.26; 8.0; 36
629; PSTEM-MUTATION; 2; 7767; 7404; 3; 0.17; 8.0; 13
629; MITOSIS; 2; 7963; 7767; 3; 0.17; 8.0; 14
629; Limit-Death; 2; 7767; 7404; 3; 0.17; 8.0; 14
629; PSTEM-MUTATION; 2; 7790; 7596; 41; 0.3; 8.0; 23
629; MITOSIS; 2; 7964; 7790; 41; 0.3; 8.0; 24
629; Limit-Death; 2; 7790; 7596; 41; 0.3; 8.0; 24
629; GROWTH_THRESHOLD-MUTATION; 2; 7800; 4693; 1760; 0.25; 8.46; 5
629; MITOSIS; 2; 7965; 7800; 1760; 0.25; 8.46; 6
629; MITOSIS; 2; 7966; 7815; 618; 0.27; 8.46; 18
629; Limit-Death; 2; 7815; 7728; 618; 0.27; 8.46; 18
629; MITOSIS; 2; 7967; 7849; 3; 0.3; 8.0; 18
629; Limit-Death; 2; 7849; 7698; 3; 0.3; 8.0; 18
629; MITOSIS; 2; 7968; 7905; 431; 0.27; 8.46; 26
629; Limit-Death; 2; 7905; 7848; 431; 0.27; 8.46; 26
630; Nutrient-Death; 3; 7709; 7605; 157; 0.2; 8.0; 27
630; MITOSIS; 2; 7969; 6415; 618; 0.24; 8.94; 7
630; MITOSIS; 2; 7970; 7507; 7507; 0.51; 8.0; 1
630; MITOSIS; 2; 7971; 7565; 48; 0.15; 8.0; 11
630; Limit-Death; 2; 7565; 7171; 48; 0.15; 8.0; 11
630; MITOSIS; 2; 7972; 7567; 3; 0.3; 8.0; 12
630; Limit-Death; 2; 7567; 7228; 3; 0.3; 8.0; 12
630; MITOSIS; 2; 7973; 7587; 618; 0.19; 8.46; 10
630; Limit-Death; 2; 7587; 6613; 618; 0.19; 8.46; 10
630; MITOSIS; 2; 7974; 7696; 431; 0.22; 8.46; 10
630; Limit-Death; 2; 7696; 7310; 431; 0.22; 8.46; 10
630; MITOSIS; 2; 7975; 7736; 804; 0.28; 8.46; 10
630; Limit-Death; 2; 7736; 6875; 804; 0.28; 8.46; 10
630; MITOSIS; 2; 7976; 7745; 618; 0.29; 8.46; 15
630; Limit-Death; 2; 7745; 7452; 618; 0.29; 8.46; 15
630; MITOSIS; 2; 7977; 7746; 618; 0.18; 8.46; 15
630; Limit-Death; 2; 7746; 7457; 618; 0.18; 8.46; 15
630; MITOSIS; 2; 7978; 7748; 3; 0.25; 7.5205640423; 13
630; Limit-Death; 2; 7748; 7471; 3; 0.25; 7.5205640423; 13
630; P-MUTATION; 2; 7780; 5248; 2064; 0.24; 8.0; 4
630; MITOSIS; 2; 7979; 7780; 2064; 0.24; 8.0; 5
630; MITOSIS; 2; 7980; 7889; 1; 0.34; 8.06674612634; 14
630; Limit-Death; 2; 7889; 7775; 1; 0.34; 8.06674612634; 14
630; MITOSIS; 2; 7981; 7919; 45; 0.36; 8.0; 30
630; Limit-Death; 2; 7919; 7830; 45; 0.36; 8.0; 30
631; MITOSIS; 2; 7982; 3; 3; 0.3; 8.0; 1
631; MITOSIS; 2; 7983; 7248; 1; 0.09; 8.46; 9
631; Limit-Death; 2; 7248; 4457; 1; 0.09; 8.46; 9
631; MITOSIS; 2; 7984; 7293; 48; 0.25; 8.0; 10
631; Limit-Death; 2; 7293; 6769; 48; 0.25; 8.0; 10
631; MITOSIS; 2; 7985; 7335; 282; 0.32; 8.0; 11
631; Limit-Death; 2; 7335; 6462; 282; 0.32; 8.0; 11
631; MITOSIS; 2; 7986; 7490; 1760; 0.24; 8.46; 7
631; MITOSIS; 2; 7987; 7647; 618; 0.24; 8.94; 9
631; Limit-Death; 2; 7647; 7275; 618; 0.24; 8.94; 9
631; MITOSIS; 2; 7988; 7719; 618; 0.18; 8.46; 11
631; Limit-Death; 2; 7719; 7366; 618; 0.18; 8.46; 11
631; MITOSIS; 2; 7989; 7723; 48; 0.21; 8.0; 36
631; Limit-Death; 2; 7723; 7554; 48; 0.21; 8.0; 36
631; MITOSIS; 2; 7990; 7749; 618; 0.27; 8.46; 16
631; Limit-Death; 2; 7749; 7476; 618; 0.27; 8.46; 16
631; MITOSIS; 2; 7991; 7752; 3; 0.3; 8.0; 17
631; Limit-Death; 2; 7752; 7549; 3; 0.3; 8.0; 17
631; MITOSIS; 2; 7992; 7769; 618; 0.16; 8.46; 18
631; Limit-Death; 2; 7769; 7514; 618; 0.16; 8.46; 18
631; MITOSIS; 2; 7993; 7809; 41; 0.22; 8.0; 21
631; Limit-Death; 2; 7809; 7579; 41; 0.22; 8.0; 21
631; PSTEM-MUTATION; 2; 7810; 7597; 179; 0.27; 8.0; 22
631; MITOSIS; 2; 7994; 7810; 179; 0.27; 8.0; 23
631; Limit-Death; 2; 7810; 7597; 179; 0.27; 8.0; 23
631; MITOSIS; 2; 7995; 7824; 12; 0.35; 8.0; 20
631; Limit-Death; 2; 7824; 7614; 12; 0.35; 8.0; 20
631; ABSORPTION-MUTATION; 2; 7851; 7726; 42; 0.27; 8.0; 17
631; MITOSIS; 2; 7996; 7851; 42; 0.27; 8.0; 18
631; Limit-Death; 2; 7851; 7726; 42; 0.27; 8.0; 18
632; MITOSIS; 2; 7997; 1923; 618; 0.24; 8.94; 8
632; MITOSIS; 2; 7998; 4026; 27; 0.26; 8.0; 8
632; Limit-Death; 2; 4026; 3234; 27; 0.26; 8.0; 8
632; MITOSIS; 2; 7999; 6161; 1; 0.09; 8.46; 8
632; MITOSIS; 2; 8000; 6865; 618; 0.23; 8.94; 9
632; Limit-Death; 2; 6865; 3603; 618; 0.23; 8.94; 9
632; MITOSIS; 2; 8001; 7000; 804; 0.25; 8.46; 7
632; MITOSIS; 2; 8002; 7528; 882; 0.47; 8.0; 14
632; Limit-Death; 2; 7528; 7145; 882; 0.47; 8.0; 14
632; MITOSIS; 2; 8003; 7613; 3; 0.24; 8.0; 13
632; Limit-Death; 2; 7613; 7274; 3; 0.24; 8.0; 13
632; MITOSIS; 2; 8004; 7645; 48; 0.19; 8.0; 10
632; Limit-Death; 2; 7645; 7254; 48; 0.19; 8.0; 10
632; MITOSIS; 2; 8005; 7697; 618; 0.2; 8.46; 14
632; Limit-Death; 2; 7697; 7370; 618; 0.2; 8.46; 14
632; MITOSIS; 2; 8006; 7768; 136; 0.2; 8.0; 14
632; Limit-Death; 2; 7768; 7425; 136; 0.2; 8.0; 14
632; MITOSIS; 2; 8007; 7812; 179; 0.32; 7.79537149817; 30
632; Limit-Death; 2; 7812; 7636; 179; 0.32; 7.79537149817; 30
632; MITOSIS; 2; 8008; 7884; 48; 0.2; 8.0; 17
632; Limit-Death; 2; 7884; 7674; 48; 0.2; 8.0; 17
632; MITOSIS; 2; 8009; 7888; 1; 0.14; 8.46; 18
632; Limit-Death; 2; 7888; 7774; 1; 0.14; 8.46; 18
632; PSTEM-MUTATION; 2; 7897; 7673; 1; 0.27; 8.12484993998; 18
632; MITOSIS; 2; 8010; 7897; 1; 0.27; 8.12484993998; 19
632; Limit-Death; 2; 7897; 7673; 1; 0.27; 8.12484993998; 19
632; MITOSIS; 2; 8011; 7903; 157; 0.24; 7.02524698134; 25
632; Limit-Death; 2; 7903; 7798; 157; 0.24; 7.02524698134; 25
632; MITOSIS; 2; 8012; 7918; 1; 0.14; 8.46; 19
632; Limit-Death; 2; 7918; 7827; 1; 0.14; 8.46; 19
632; MITOSIS; 2; 8013; 7953; 45; 0.22; 8.0; 35
632; Limit-Death; 2; 7953; 7850; 45; 0.22; 8.0; 35
632; MITOSIS; 2; 8014; 7955; 618; 0.34; 9.12; 18
632; Limit-Death; 2; 7955; 7901; 618; 0.34; 9.12; 18
633; MITOSIS; 2; 8015; 7271; 27; 0.26; 8.0; 8
633; Limit-Death; 2; 7271; 4026; 27; 0.26; 8.0; 8
633; MITOSIS; 2; 8016; 7423; 48; 0.24; 8.0; 11
633; Limit-Death; 2; 7423; 6952; 48; 0.24; 8.0; 11
633; MITOSIS; 2; 8017; 7733; 618; 0.24; 8.94; 10
633; Limit-Death; 2; 7733; 5605; 618; 0.24; 8.94; 10
633; MITOSIS; 2; 8018; 7740; 48; 0.22; 8.0; 11
633; Limit-Death; 2; 7740; 7296; 48; 0.22; 8.0; 11
633; MITOSIS; 2; 8019; 7765; 48; 0.23; 8.0; 14
633; Limit-Death; 2; 7765; 7382; 48; 0.23; 8.0; 14
633; PSTEM-MUTATION; 2; 7847; 7680; 41; 0.28; 8.0; 18
633; MITOSIS; 2; 8020; 7847; 41; 0.28; 8.0; 19
633; Limit-Death; 2; 7847; 7680; 41; 0.28; 8.0; 19
633; MITOSIS; 2; 8021; 7868; 13; 0.09; 7.96019900498; 40
633; Limit-Death; 2; 7868; 7682; 13; 0.09; 7.96019900498; 40
633; MITOSIS; 2; 8022; 7883; 3; 0.3; 8.0; 6
633; MITOSIS; 2; 8023; 7904; 42; 0.25; 8.0; 22
633; Limit-Death; 2; 7904; 7814; 42; 0.25; 8.0; 22
633; MITOSIS; 2; 8024; 7915; 431; 0.22; 8.46; 15
633; Limit-Death; 2; 7915; 7770; 431; 0.22; 8.46; 15
633; MITOSIS; 2; 8025; 7932; 12; 0.25; 8.0; 23
633; Limit-Death; 2; 7932; 7823; 12; 0.25; 8.0; 23
633; MITOSIS; 2; 8026; 7968; 431; 0.27; 8.46; 27
633; Limit-Death; 2; 7968; 7905; 431; 0.27; 8.46; 27
633; MITOSIS; 2; 8027; 7975; 804; 0.28; 8.46; 11
633; Limit-Death; 2; 7975; 7736; 804; 0.28; 8.46; 11
634; Nutrient-Death; 3; 7701; 7494; 20; 0.09; 8.0; 22
634; MITOSIS; 2; 8028; 6531; 804; 0.25; 8.46; 8
634; MITOSIS; 2; 8029; 7089; 136; 0.3; 8.0; 9
634; Limit-Death; 2; 7089; 2313; 136; 0.3; 8.0; 9
634; MITOSIS; 2; 8030; 7311; 618; 0.24; 8.94; 9
634; Limit-Death; 2; 7311; 3603; 618; 0.24; 8.94; 9
634; MITOSIS; 2; 8031; 7397; 1; 0.21; 8.46; 2
634; MITOSIS; 2; 8032; 7527; 48; 0.25; 8.0; 11
634; Limit-Death; 2; 7527; 7069; 48; 0.25; 8.0; 11
634; MITOSIS; 2; 8033; 7751; 3; 0.29; 8.0; 22
634; Limit-Death; 2; 7751; 7531; 3; 0.29; 8.0; 22
634; MITOSIS; 2; 8034; 7787; 618; 0.19; 8.46; 11
634; Limit-Death; 2; 7787; 7444; 618; 0.19; 8.46; 11
634; MITOSIS; 2; 8035; 7878; 48; 0.15; 8.0; 12
634; Limit-Death; 2; 7878; 7566; 48; 0.15; 8.0; 12
634; MITOSIS; 2; 8036; 7885; 179; 0.24; 8.0; 20
634; Limit-Death; 2; 7885; 7688; 179; 0.24; 8.0; 20
634; MITOSIS; 2; 8037; 7886; 42; 0.16; 8.0; 22
634; Limit-Death; 2; 7886; 7702; 42; 0.16; 8.0; 22
634; PSTEM-MUTATION; 2; 7895; 7652; 1; 0.22; 8.12484993998; 19
634; MITOSIS; 2; 8038; 7895; 1; 0.22; 8.12484993998; 20
634; Limit-Death; 2; 7895; 7652; 1; 0.22; 8.12484993998; 20
634; MITOSIS; 2; 8039; 7914; 3; 0.21; 8.0; 17
634; Limit-Death; 2; 7914; 7651; 3; 0.21; 8.0; 17
634; MITOSIS; 2; 8040; 7950; 431; 0.2; 8.46; 16
634; Limit-Death; 2; 7950; 7811; 431; 0.2; 8.46; 16
634; MITOSIS; 2; 8041; 7966; 618; 0.27; 8.46; 19
634; Limit-Death; 2; 7966; 7815; 618; 0.27; 8.46; 19
635; MITOSIS; 2; 8042; 2860; 1; 0.31; 8.12484993998; 7
635; MITOSIS; 2; 8043; 5891; 136; 0.28; 8.0; 9
635; Limit-Death; 2; 5891; 3424; 136; 0.28; 8.0; 9
635; MITOSIS; 2; 8044; 6657; 6657; 0.25; 8.46; 1
635; MITOSIS; 2; 8045; 7489; 282; 0.33; 8.0; 12
635; Limit-Death; 2; 7489; 6746; 282; 0.33; 8.0; 12
635; MITOSIS; 2; 8046; 7671; 48; 0.17; 8.0; 10
635; Limit-Death; 2; 7671; 7251; 48; 0.17; 8.0; 10
635; MITOSIS; 2; 8047; 7675; 3; 0.29; 8.0; 17
635; Limit-Death; 2; 7675; 7367; 3; 0.29; 8.0; 17
635; MITOSIS; 2; 8048; 7766; 618; 0.18; 8.46; 11
635; Limit-Death; 2; 7766; 7403; 618; 0.18; 8.46; 11
635; MITOSIS; 2; 8049; 7846; 42; 0.23; 8.0; 19
635; Limit-Death; 2; 7846; 7632; 42; 0.23; 8.0; 19
635; MITOSIS; 2; 8050; 7866; 618; 0.31; 8.46; 21
635; Limit-Death; 2; 7866; 7598; 618; 0.31; 8.46; 21
635; MITOSIS; 2; 8051; 7869; 41; 0.33; 7.76699029126; 22
635; Limit-Death; 2; 7869; 7708; 41; 0.33; 7.76699029126; 22
635; MITOSIS; 2; 8052; 7881; 41; 0.25; 8.0; 19
635; Limit-Death; 2; 7881; 7655; 41; 0.25; 8.0; 19
635; PSTEM-MUTATION; 2; 7899; 7686; 179; 0.11; 8.0; 18
635; MITOSIS; 2; 8053; 7899; 179; 0.11; 8.0; 19
635; Limit-Death; 2; 7899; 7686; 179; 0.11; 8.0; 19
635; MITOSIS; 2; 8054; 7900; 41; 0.13; 8.0; 29
635; Limit-Death; 2; 7900; 7703; 41; 0.13; 8.0; 29
635; MITOSIS; 2; 8055; 7917; 45; 0.36; 8.0; 25
635; Limit-Death; 2; 7917; 7794; 45; 0.36; 8.0; 25
635; MITOSIS; 2; 8056; 7930; 42; 0.2; 8.0; 20
635; Limit-Death; 2; 7930; 7771; 42; 0.2; 8.0; 20
635; MITOSIS; 2; 8057; 8009; 1; 0.14; 8.46; 19
635; Limit-Death; 2; 8009; 7888; 1; 0.14; 8.46; 19
635; MITOSIS; 2; 8058; 8027; 804; 0.28; 8.46; 12
635; Limit-Death; 2; 8027; 7975; 804; 0.28; 8.46; 12
636; PSTEM-MUTATION; 2; 6903; 6098; 1684; 0.24; 8.46; 8
636; MITOSIS; 2; 8059; 6903; 1684; 0.24; 8.46; 9
636; Limit-Death; 2; 6903; 6098; 1684; 0.24; 8.46; 9
636; PSTEM-MUTATION; 2; 7358; 7249; 2064; 0.23; 7.15083798883; 6
636; MITOSIS; 2; 8060; 7358; 2064; 0.23; 7.15083798883; 7
636; MITOSIS; 2; 8061; 7511; 136; 0.16; 8.0; 10
636; Limit-Death; 2; 7511; 7063; 136; 0.16; 8.0; 10
636; MITOSIS; 2; 8062; 7547; 6233; 0.24; 8.0; 3
636; MITOSIS; 2; 8063; 7718; 3; 0.3; 8.0; 14
636; Limit-Death; 2; 7718; 7342; 3; 0.3; 8.0; 14
636; MITOSIS; 2; 8064; 7822; 618; 0.2; 8.46; 15
636; Limit-Death; 2; 7822; 7568; 618; 0.2; 8.46; 15
636; MITOSIS; 2; 8065; 7844; 179; 0.35; 8.0; 26
636; Limit-Death; 2; 7844; 7620; 179; 0.35; 8.0; 26
636; MITOSIS; 2; 8066; 7880; 157; 0.24; 7.02524698134; 24
636; Limit-Death; 2; 7880; 7650; 157; 0.24; 7.02524698134; 24
636; MITOSIS; 2; 8067; 7882; 41; 0.24; 7.50293083236; 21
636; Limit-Death; 2; 7882; 7657; 41; 0.24; 7.50293083236; 21
636; MITOSIS; 2; 8068; 7887; 41; 0.26; 8.0; 19
636; Limit-Death; 2; 7887; 7704; 41; 0.26; 8.0; 19
636; MITOSIS; 2; 8069; 7894; 1; 0.19; 8.46; 11
636; Limit-Death; 2; 7894; 7401; 1; 0.19; 8.46; 11
636; MITOSIS; 2; 8070; 7944; 48; 0.39; 8.0; 17
636; Limit-Death; 2; 7944; 7648; 48; 0.39; 8.0; 17
636; MITOSIS; 2; 8071; 7951; 804; 0.16; 8.46; 12
636; Limit-Death; 2; 7951; 7825; 804; 0.16; 8.46; 12
636; MITOSIS; 2; 8072; 7952; 42; 0.22; 8.0; 20
636; Limit-Death; 2; 7952; 7826; 42; 0.22; 8.0; 20
637; MITOSIS; 2; 8073; 6987; 12; 0.31; 8.0; 33
637; Limit-Death; 2; 6987; 6764; 12; 0.31; 8.0; 33
637; MITOSIS; 2; 8074; 7275; 618; 0.24; 8.94; 9
637; Limit-Death; 2; 7275; 6865; 618; 0.24; 8.94; 9
